obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""245.593045""","=""0.000012""","=""""","=""1.12e+04""",C+',"=""0.000000000""","=""[5.04683185]""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.13p""","=""2P*""","=""3/2""",,"=""T76n,T817""","=""""",
"=""""","=""""","=""245.593648""","=""0.000012""","=""""","=""1.12e+04""",C+',"=""0.000000000""","=""[5.04681945]""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.13p""","=""2P*""","=""1/2""",,"=""T76n,T817""","=""""",
"=""""","=""""","=""246.437851""","=""0.000012""","=""""","=""1.44e+04""",C+',"=""0.000000000""","=""[5.02953221]""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.12p""","=""2P*""","=""3/2""",,"=""T76n,T817""","=""""",
"=""""","=""""","=""246.438640""","=""0.000012""","=""""","=""1.44e+04""",C+',"=""0.000000000""","=""[5.02951609]""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.12p""","=""2P*""","=""1/2""",,"=""T76n,T817""","=""""",
"=""""","=""""","=""247.553565""","=""0.000012""","=""""","=""1.94e+04""",C+',"=""0.000000000""","=""5.00686591""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.11p""","=""2P*""","=""3/2""",,"=""T76n,T817""","=""""",
"=""""","=""""","=""247.554619""","=""0.000012""","=""""","=""1.94e+04""",C+',"=""0.000000000""","=""5.00684459""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.11p""","=""2P*""","=""1/2""",,"=""T76n,T817""","=""""",
"=""""","=""""","=""249.071261""","=""0.000013""","=""""","=""1.89e+04""",D+,"=""0.000000000""","=""4.97635910""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""3/2""",,"=""T76n""","=""""",
"=""""","=""""","=""249.072707""","=""0.000013""","=""""","=""1.89e+04""",D+,"=""0.000000000""","=""4.97633022""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""1/2""",,"=""T76n""","=""""",
"=""""","=""""","=""251.213407""","=""0.000013""","=""""","=""3.20e+04""",D+,"=""0.000000000""","=""[4.93392762]""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""""",
"=""""","=""""","=""251.215497""","=""0.000013""","=""""","=""3.10e+04""",C,"=""0.000000000""","=""[4.93388658]""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""""",
"=""254.3820""","=""0.0004""","=""254.38405""","=""0.00013""","=""""","=""4.46e+04""",C+,"=""0.000000000""","=""4.8724352""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L15055,L6096""",
"=""254.3880""","=""0.0004""","=""254.38722""","=""0.00013""","=""""","=""4.35e+04""",C+,"=""0.000000000""","=""4.8723744""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L15055,L6096""",
"=""259.3830""","=""0.0004""","=""259.38685""","=""0.00013""","=""""","=""8.13e+04""",B,"=""0.000000000""","=""4.7784663""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L15055,L6096""",
"=""259.3930""","=""0.0004""","=""259.39190""","=""0.00013""","=""""","=""7.96e+04""",C+,"=""0.000000000""","=""4.7783733""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L15055,L6096""",
"=""268.0331""","=""0.0004""","=""268.03407""","=""0.00014""","=""""","=""1.84e+05""",B+,"=""0.000000000""","=""4.6243143""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L3319,L6096""",
"=""268.0421""","=""0.0004""","=""268.04334""","=""0.00014""","=""""","=""1.81e+05""",B,"=""0.000000000""","=""4.6241543""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L3319,L6096""",
"=""285.2811""","=""0.0004""","=""285.28110""","=""0.00016""","=""16""","=""5.38e+05""",B+,"=""0.000000000""","=""4.3447597""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L6096""",
"=""285.3013""","=""0.0004""","=""285.30121""","=""0.00016""","=""15""","=""5.31e+05""",B+,"=""0.000000000""","=""4.3444534""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L6096""",
"=""289.3618""","=""0.0004""","=""289.361130""","=""0.000017""","=""1""","=""""",,"=""0.000000000""","=""4.28350081""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",E2,"=""""","=""L6096""",
"=""330.2369""","=""0.0005""","=""330.23686""","=""0.00022""","=""19""","=""2.75e+06""",A,"=""0.000000000""","=""3.7533216""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L6096""",
"=""330.2979""","=""0.0005""","=""330.29785""","=""0.00022""","=""18""","=""2.73e+06""",B+,"=""0.000000000""","=""3.7526285""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L6096""",
"=""341.62""","=""0.02""","=""341.607""","=""0.011""","=""""","=""1.5e+07""",D,"=""32.7002""","=""36.3286""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""342.6862""","=""0.0005""","=""342.685779""","=""0.000024""","=""6""","=""""",,"=""0.000000000""","=""3.61697701""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.3d""","=""2D""","=""3/2""",E2,"=""""","=""L6096""",
"=""342.73""","=""0.02""","=""342.736""","=""0.011""","=""9""","=""2.8e+07""",D,"=""32.7002""","=""36.3167""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""348.90""","=""0.02""","=""348.890""","=""0.009""","=""130""","=""4.2e+07""",D,"=""32.7002""","=""36.2529""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""350.25""","=""0.02""","=""350.237""","=""0.010""","=""160""","=""8.8e+07""",D,"=""32.7002""","=""36.2392""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""351.10""","=""0.02""","=""351.093""","=""0.010""","=""130""","=""1.15e+08""",D,"=""32.7002""","=""36.2306""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""1/2""",,"=""T5209""","=""L6269""",
"=""383.36""","=""0.02""","=""383.380""","=""0.012""","=""""","=""""",,"=""33.0956""","=""36.3286""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""""","=""L10065""",
"=""384.80""","=""0.02""","=""384.802""","=""0.013""","=""5""","=""2.8e+07""",D,"=""33.0956""","=""36.3167""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""385.23""","=""0.05""","=""385.22""","=""0.05""","=""""","=""""",,"=""33.1752""","=""36.3928""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""3/2""",,"=""""","=""L10065""",
"=""386.55""","=""0.02""","=""386.543""","=""0.013""","=""130""","=""5.8e+07""",D,"=""33.0525""","=""36.2591""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""7/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""7/2""",,"=""T5209""","=""L6269""",
"=""387.29""","=""0.02""","=""387.296""","=""0.011""","=""19""","=""1.2e+07""",D,"=""33.0525""","=""36.2529""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""7/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""388.18""","=""0.02""","=""388.181""","=""0.020""","=""420""","=""1.63e+08""",D,"=""33.0525""","=""36.2456""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""7/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""9/2""",,"=""T5209""","=""L6269""",
"=""""","=""""","=""388.39033""","=""0.00005""","=""""","=""6.95e-04""",C,"=""0.000000000""","=""3.1913531""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4s""","=""2S""","=""1/2""",M1,"=""c27""","=""""",
"=""388.57""","=""0.02""","=""388.571""","=""0.011""","=""36""","=""6.2e+07""",D,"=""33.1388""","=""36.3286""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""390.04""","=""0.02""","=""390.033""","=""0.014""","=""15""","=""7.7e+07""",D,"=""33.1388""","=""36.3167""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""391.18""","=""0.02""","=""391.170""","=""0.018""","=""""","=""""",,"=""33.1752""","=""36.3439""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""1/2""",,"=""""","=""L10065""",
"=""391.79""","=""0.02""","=""391.803""","=""0.012""","=""160""","=""6.6e+07""",D,"=""33.0956""","=""36.2591""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""7/2""",,"=""T5209""","=""L6269""",
"=""392.56""","=""0.02""","=""392.577""","=""0.009""","=""85""","=""4.5e+07""",D,"=""33.0956""","=""36.2529""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""393.06""","=""0.02""","=""393.059""","=""0.014""","=""15""","=""2.5e+07""",D,"=""33.1752""","=""36.3286""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""394.26""","=""0.02""","=""394.283""","=""0.009""","=""32""","=""2.1e+07""",D,"=""33.0956""","=""36.2392""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""398.03""","=""0.02""","=""398.023""","=""0.010""","=""14""","=""5.e+06""",D,"=""33.1388""","=""36.2529""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""399.77""","=""0.02""","=""399.777""","=""0.011""","=""14""","=""8.e+06""",D,"=""33.1388""","=""36.2392""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""400.88""","=""0.02""","=""400.892""","=""0.011""","=""27""","=""1.5e+07""",D,"=""33.1388""","=""36.2306""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""1/2""",,"=""T5209""","=""L6269""",
"=""405.66""","=""0.02""","=""405.670""","=""0.015""","=""""","=""""",,"=""33.1752""","=""36.2306""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""1/2""",,"=""""","=""L10065""",
"=""412.790""","=""0.002""","=""412.79045""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.10501280]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.20d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""413.082""","=""0.002""","=""413.08376""","=""0.00003""","=""""","=""8.62e+03""",B,"=""2.104429202""","=""[5.10501280]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.20d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""413.082""","=""0.002""","=""413.08376""","=""0.00003""","=""""","=""5.17e+04""",B,"=""2.104429202""","=""[5.10501280]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.20d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""413.291""","=""0.002""","=""413.29739""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.10132984]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.19d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""413.481""","=""0.002""","=""413.48503""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.09996887]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.20s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""413.584""","=""0.002""","=""413.59142""","=""0.00003""","=""""","=""1.01e+04""",B,"=""2.104429202""","=""[5.10132984]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.19d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""413.584""","=""0.002""","=""413.59143""","=""0.00003""","=""""","=""6.06e+04""",B,"=""2.104429202""","=""[5.10132972]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.19d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""413.774""","=""0.002""","=""413.77933""","=""0.00003""","=""""","=""3.40e+04""",B,"=""2.104429202""","=""[5.09996887]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.20s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""413.890""","=""0.002""","=""413.89283""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.09701544]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.18d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""414.108""","=""0.002""","=""414.11453""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.09541220]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.19s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""414.184""","=""0.002""","=""414.18770""","=""0.00003""","=""""","=""1.12e+04""",B,"=""2.104429202""","=""[5.09701544]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.18d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""414.184""","=""0.002""","=""414.18770""","=""0.00003""","=""""","=""6.72e+04""",B,"=""2.104429202""","=""[5.09701544]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.18d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""414.403""","=""0.002""","=""414.40972""","=""0.00003""","=""""","=""4.01e+04""",B,"=""2.104429202""","=""[5.09541220]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.19s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""414.598""","=""0.002""","=""414.59869""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.09191696]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.17d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""414.62""","=""0.04""","=""414.599""","=""0.014""","=""""","=""""",,"=""33.3390""","=""36.3286""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""""","=""L10065""",
"=""414.861""","=""0.002""","=""414.86329""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.09001021]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.18s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""414.893""","=""0.002""","=""414.89457""","=""0.00003""","=""""","=""1.42e+04""",B,"=""2.104429202""","=""[5.09191696]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.17d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""414.893""","=""0.002""","=""414.89459""","=""0.00003""","=""""","=""8.52e+04""",B,"=""2.104429202""","=""[5.09191684]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.17d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""415.175""","=""0.002""","=""415.15955""","=""0.00003""","=""""","=""4.78e+04""",B,"=""2.104429202""","=""[5.09001021]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.18s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""415.444""","=""0.002""","=""415.44429""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.08583194]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.16d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""415.70""","=""0.04""","=""415.74""","=""0.03""","=""""","=""""",,"=""33.3625""","=""36.3439""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""1/2""",,"=""""","=""L10065""",
"=""415.740""","=""0.002""","=""415.74139""","=""0.00003""","=""""","=""1.71e+04""",B,"=""2.104429202""","=""[5.08583194]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.16d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""415.740""","=""0.002""","=""415.74140""","=""0.00003""","=""""","=""1.03e+05""",B,"=""2.104429202""","=""[5.08583182]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.16d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""415.760""","=""0.002""","=""415.76369""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.08353997]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.17s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""416.057""","=""0.002""","=""416.06124""","=""0.00003""","=""""","=""5.76e+04""",B,"=""2.104429202""","=""[5.08353997]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.17s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""416.470""","=""0.002""","=""416.46940""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.07848836]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.15d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""416.767""","=""0.002""","=""416.76796""","=""0.00003""","=""""","=""2.09e+04""",B,"=""2.104429202""","=""[5.07848836]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.15d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""416.767""","=""0.002""","=""416.76796""","=""0.00003""","=""""","=""1.25e+05""",B,"=""2.104429202""","=""[5.07848836]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.15d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""416.858""","=""0.002""","=""416.85997""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.07569996]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.16s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""417.156""","=""0.002""","=""417.15909""","=""0.00003""","=""""","=""7.03e+04""",B,"=""2.104429202""","=""[5.07569996]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.16s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""417.67""","=""0.02""","=""417.667""","=""0.014""","=""82""","=""3.5e+07""",D,"=""33.2915""","=""36.2591""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""7/2""",,"=""T5209""","=""L6269""",
"=""417.723""","=""0.002""","=""417.72905""","=""0.00003""","=""""","=""""",,"=""2.102297177""","=""[5.06951389]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.14d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""418.022""","=""0.002""","=""418.02943""","=""0.00003""","=""""","=""2.58e+04""",B,"=""2.104429202""","=""[5.06951389]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.14d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""418.022""","=""0.002""","=""418.02944""","=""0.00003""","=""""","=""1.55e+05""",B,"=""2.104429202""","=""[5.06951376]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.14d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""418.209""","=""0.002""","=""418.21380""","=""0.00004""","=""""","=""""",,"=""2.102297177""","=""[5.06607469]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.15s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""418.509""","=""0.002""","=""418.51487""","=""0.00004""","=""""","=""8.70e+04""",B,"=""2.104429202""","=""[5.06607469]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.15s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""418.55""","=""0.02""","=""418.546""","=""0.011""","=""150""","=""4.9e+07""",D,"=""33.2915""","=""36.2529""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""419.297""","=""0.002""","=""419.30142""","=""0.00004""","=""""","=""""",,"=""2.102297177""","=""[5.05838717]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.13d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""419.598""","=""0.002""","=""419.60405""","=""0.00004""","=""""","=""3.27e+04""",B,"=""2.104429202""","=""[5.05838717]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.13d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""419.598""","=""0.002""","=""419.60409""","=""0.00004""","=""""","=""1.96e+05""",B,"=""2.104429202""","=""[5.05838693]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.13d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""419.914""","=""0.002""","=""419.91362""","=""0.00004""","=""""","=""""",,"=""2.102297177""","=""[5.05407748]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.14s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""420.216""","=""0.002""","=""420.21714""","=""0.00004""","=""""","=""1.09e+05""",B,"=""2.104429202""","=""[5.05407748]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.14s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""420.49""","=""0.02""","=""420.486""","=""0.012""","=""46""","=""2.5e+07""",D,"=""33.2915""","=""36.2392""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""421.309""","=""0.002""","=""421.30057""","=""0.00004""","=""""","=""""",,"=""2.102297177""","=""[5.04436022]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.12d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""421.613""","=""0.002""","=""421.60610""","=""0.00004""","=""""","=""4.20e+04""",B,"=""2.104429202""","=""[5.04436022]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.12d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""421.613""","=""0.002""","=""421.60610""","=""0.00004""","=""""","=""2.52e+05""",B,"=""2.104429202""","=""[5.04436022]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.12d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""422.076""","=""0.002""","=""422.08966""","=""0.00004""","=""""","=""""",,"=""2.102297177""","=""[5.03886016]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.13s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""422.381""","=""0.002""","=""422.39634""","=""0.00004""","=""""","=""1.40e+05""",B,"=""2.104429202""","=""[5.03886016]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.13s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""423.8987""","=""0.0008""","=""423.89828""","=""0.00004""","=""2""","=""""",,"=""2.102297177""","=""[5.02633118]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.11d""","=""2D""","=""3/2""",,"=""""","=""L6096""",
"=""424.2082""","=""0.0008""","=""424.20759""","=""0.00004""","=""3*""","=""5.54e+04""",B,"=""2.104429202""","=""[5.02633118]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.11d""","=""2D""","=""3/2""",,"=""T7799""","=""L6096""",
"=""424.2082""","=""0.0008""","=""424.20763""","=""0.00004""","=""3*""","=""3.32e+05""",B,"=""2.104429202""","=""[5.02633094]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.11d""","=""2D""","=""5/2""",,"=""T7799""","=""L6096""",
"=""424.9410""","=""0.0008""","=""424.94081""","=""0.00004""","=""1""","=""""",,"=""2.102297177""","=""5.01915758""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""""","=""L6096""",
"=""425.2520""","=""0.0008""","=""425.25165""","=""0.00004""","=""2""","=""1.84e+05""",B,"=""2.104429202""","=""5.01915758""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""T7799""","=""L6096""",
"=""425.38""","=""0.02""","=""425.376""","=""0.013""","=""17""","=""5.e+06""",D,"=""33.3390""","=""36.2529""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
